"race","yt_district","candidate","length","uid","uid_ext"
"gov2014","TX","Abbott",28.0497,"LeNZYSRBHrQ","TX_Abbott/LeNZYSRBHrQ"
"gov2014","TX","Abbott",30.928333,"lsSzeT242nY","TX_Abbott/lsSzeT242nY"
"gov2014","TX","Abbott",57.12,"n2OxYLo9Zho","TX_Abbott/n2OxYLo9Zho"
"gov2014","TX","Abbott",30.046611,"NTpGAc7-1dg","TX_Abbott/NTpGAc7-1dg"
"gov2014","TX","Abbott",61.022033,"OkM_Jv0MXEA","TX_Abbott/OkM_Jv0MXEA"
"gov2014","TX","Abbott",60.023578,"OthvexTSRK0","TX_Abbott/OthvexTSRK0"
"gov2014","TX","Abbott",30.928333,"pAuKRyQgvgU","TX_Abbott/pAuKRyQgvgU"
"gov2014","TX","Abbott",30.975,"pm6Ze_Py7VA","TX_Abbott/pm6Ze_Py7VA"
"gov2014","TX","Abbott",30.000178,"PPMfRXuIlZs","TX_Abbott/PPMfRXuIlZs"
"gov2014","TX","Abbott",30.975,"QAL6sX-5ZSs","TX_Abbott/QAL6sX-5ZSs"
"gov2014","TX","Abbott",30.416667,"Qsv85rhr-Ho","TX_Abbott/Qsv85rhr-Ho"
"gov2014","TX","Abbott",60.070022,"uhIYBNmmwB4","TX_Abbott/uhIYBNmmwB4"
"gov2014","TX","Abbott",30.138333,"VM88TggODO0","TX_Abbott/VM88TggODO0"
"gov2014","TX","Abbott",30.928333,"VYEYP8fjBFQ","TX_Abbott/VYEYP8fjBFQ"
"gov2014","TX","Abbott",30,"wreAqyBVCY8","TX_Abbott/wreAqyBVCY8"
"gov2014","TX","Abbott",28.49,"yVpurQ3qwW0","TX_Abbott/yVpurQ3qwW0"
"gov2014","TX","Abbott",60.000356,"ZskPSDg-Np4","TX_Abbott/ZskPSDg-Np4"
"gov2014","TX","Davis",26.306667,"_a1rmJ7s8jA","TX_Davis/_a1rmJ7s8jA"
"gov2014","TX","Davis",27.491667,"_BSsZD12lSM","TX_Davis/_BSsZD12lSM"
"gov2014","TX","Davis",31.136667,"_Vy-YD3mFcM","TX_Davis/_Vy-YD3mFcM"
"gov2014","TX","Davis",31.09,"0c-NX8Pu1k4","TX_Davis/0c-NX8Pu1k4"
"gov2014","TX","Davis",33.923333,"2qNtMo2IjRw","TX_Davis/2qNtMo2IjRw"
"gov2014","TX","Davis",58.700044,"45mhBLkaVpc","TX_Davis/45mhBLkaVpc"
"gov2014","TX","Davis",60.091667,"4rJ3-og6i7w","TX_Davis/4rJ3-og6i7w"
"gov2014","TX","Davis",63.505,"5OGAlPNt6Kw","TX_Davis/5OGAlPNt6Kw"
"gov2014","TX","Davis",26.911667,"5V4A4AKtNwk","TX_Davis/5V4A4AKtNwk"
"gov2014","TX","Davis",32.135,"62DtQZWAIzw","TX_Davis/62DtQZWAIzw"
"gov2014","TX","Davis",55.518911,"6ae1vz_iWwk","TX_Davis/6ae1vz_iWwk"
"gov2014","TX","Davis",63.83,"7e0fKdIZWRM","TX_Davis/7e0fKdIZWRM"
"gov2014","TX","Davis",58.282078,"a06YN1WBaO0","TX_Davis/a06YN1WBaO0"
"gov2014","TX","Davis",62.113378,"a1e7sW7YqW4","TX_Davis/a1e7sW7YqW4"
"gov2014","TX","Davis",59.256667,"a6_q_EHVXh0","TX_Davis/a6_q_EHVXh0"
"gov2014","TX","Davis",15.068333,"CAxtTUIv864","TX_Davis/CAxtTUIv864"
"gov2014","TX","Davis",60.161667,"CFxgERkiR4E","TX_Davis/CFxgERkiR4E"
"gov2014","TX","Davis",30.72,"CtqYaRVR_i4","TX_Davis/CtqYaRVR_i4"
"gov2014","TX","Davis",60.232556,"DIolQPkF6sw","TX_Davis/DIolQPkF6sw"
"gov2014","TX","Davis",57.26,"dY7BKUshvvA","TX_Davis/dY7BKUshvvA"
"gov2014","TX","Davis",62.158333,"EV3aMuXsOVQ","TX_Davis/EV3aMuXsOVQ"
"gov2014","TX","Davis",60.58,"fdhM-6B20do","TX_Davis/fdhM-6B20do"
"gov2014","TX","Davis",28.373333,"fV4xb5eC2aM","TX_Davis/fV4xb5eC2aM"
"gov2014","TX","Davis",33.25,"GuY6QCgqJMc","TX_Davis/GuY6QCgqJMc"
"gov2014","TX","Davis",56.911667,"KNtrpe6FdJA","TX_Davis/KNtrpe6FdJA"
"gov2014","TX","Davis",33.691667,"l4Fyyjal4NE","TX_Davis/l4Fyyjal4NE"
"gov2014","TX","Davis",31.37,"LDUUPnvZbqI","TX_Davis/LDUUPnvZbqI"
"gov2014","TX","Davis",30.091667,"lmiwrm_MweM","TX_Davis/lmiwrm_MweM"
"gov2014","TX","Davis",32.135,"lush7TZB860","TX_Davis/lush7TZB860"
"gov2014","TX","Davis",27.7,"M1ndUExC6fE","TX_Davis/M1ndUExC6fE"
"gov2014","TX","Davis",32.135,"oH6zlPXiORM","TX_Davis/oH6zlPXiORM"
"gov2014","TX","Davis",32.135,"qg3OMTjYTc0","TX_Davis/qg3OMTjYTc0"
"gov2014","TX","Davis",62.855,"RLXYQmsOFt0","TX_Davis/RLXYQmsOFt0"
"gov2014","TX","Davis",58.351667,"TbKMubNzILg","TX_Davis/TbKMubNzILg"
"gov2014","TX","Davis",32.111667,"U-pn2tXfycc","TX_Davis/U-pn2tXfycc"
"gov2014","TX","Davis",29.418333,"x2eHdVr77eI","TX_Davis/x2eHdVr77eI"
"gov2014","TX","Davis",60.348333,"y81uIeC8VAw","TX_Davis/y81uIeC8VAw"
"gov2014","VA","Cuccinelli",34.086667,"-DbFa8VZyk0","VA_Cuccinelli/-DbFa8VZyk0"
"gov2014","VA","Cuccinelli",34.458333,"_lxfsbQk0LI","VA_Cuccinelli/_lxfsbQk0LI"
"gov2014","VA","Cuccinelli",32.181667,"1aP-8C63nkg","VA_Cuccinelli/1aP-8C63nkg"
"gov2014","VA","Cuccinelli",63.645,"2YNKqkhy8Tw","VA_Cuccinelli/2YNKqkhy8Tw"
"gov2014","VA","Cuccinelli",31.648333,"4PkjgxVzJK0","VA_Cuccinelli/4PkjgxVzJK0"
"gov2014","VA","Cuccinelli",32.066667,"8j4DcRqu0pI","VA_Cuccinelli/8j4DcRqu0pI"
"gov2014","VA","Cuccinelli",30,"AmwNLc7dFQk","VA_Cuccinelli/AmwNLc7dFQk"
"gov2014","VA","Cuccinelli",32.043533,"BiOe0qdsZpE","VA_Cuccinelli/BiOe0qdsZpE"
"gov2014","VA","Cuccinelli",17.066667,"BTEA1ANiNRU","VA_Cuccinelli/BTEA1ANiNRU"
"gov2014","VA","Cuccinelli",28.721667,"db43I5-EpBA","VA_Cuccinelli/db43I5-EpBA"
"gov2014","VA","Cuccinelli",63.273333,"ehYdMEYRfQU","VA_Cuccinelli/ehYdMEYRfQU"
"gov2014","VA","Cuccinelli",30.115,"ekKOc9DHIR4","VA_Cuccinelli/ekKOc9DHIR4"
"gov2014","VA","Cuccinelli",32.275,"faYcuihRYW8","VA_Cuccinelli/faYcuihRYW8"
"gov2014","VA","Cuccinelli",27.91,"fbuiL17mYUk","VA_Cuccinelli/fbuiL17mYUk"
"gov2014","VA","Cuccinelli",17.020222,"FNUVasmLMok","VA_Cuccinelli/FNUVasmLMok"
"gov2014","VA","Cuccinelli",34.178333,"HGrhqSg_xDo","VA_Cuccinelli/HGrhqSg_xDo"
"gov2014","VA","Cuccinelli",28.861667,"HoI5YvGvpwU","VA_Cuccinelli/HoI5YvGvpwU"
"gov2014","VA","Cuccinelli",61.95,"IR1E7ECImJs","VA_Cuccinelli/IR1E7ECImJs"
"gov2014","VA","Cuccinelli",32.205,"kS6hVjvGJag","VA_Cuccinelli/kS6hVjvGJag"
"gov2014","VA","Cuccinelli",34.133333,"Mcqjn3-ebAQ","VA_Cuccinelli/Mcqjn3-ebAQ"
"gov2014","VA","Cuccinelli",32.181667,"N_qZzKZVwnM","VA_Cuccinelli/N_qZzKZVwnM"
"gov2014","VA","Cuccinelli",34.133333,"ohkdt-Uhxn8","VA_Cuccinelli/ohkdt-Uhxn8"
"gov2014","VA","Cuccinelli",30.091667,"OuMuCj30Glk","VA_Cuccinelli/OuMuCj30Glk"
"gov2014","VA","Cuccinelli",62.181667,"QKZRIumTP80","VA_Cuccinelli/QKZRIumTP80"
"gov2014","VA","Cuccinelli",34.086667,"r6vj_wP7QyA","VA_Cuccinelli/r6vj_wP7QyA"
"gov2014","VA","Cuccinelli",34.295,"RmWr5mygwVE","VA_Cuccinelli/RmWr5mygwVE"
"gov2014","VA","Cuccinelli",32.298333,"SiqB1jkXfKI","VA_Cuccinelli/SiqB1jkXfKI"
"gov2014","VA","Cuccinelli",62.205,"XdiV--xv2Tc","VA_Cuccinelli/XdiV--xv2Tc"
"gov2014","VA","Cuccinelli",32.066667,"xwptTt-93k0","VA_Cuccinelli/xwptTt-93k0"
"gov2014","VA","Cuccinelli",33.738333,"xZLDdpOqnMc","VA_Cuccinelli/xZLDdpOqnMc"
"gov2014","VA","Cuccinelli",34.086667,"Y2Ms_W3pdKI","VA_Cuccinelli/Y2Ms_W3pdKI"
"gov2014","VA","Cuccinelli",56.121667,"ylrsY_tlKS8","VA_Cuccinelli/ylrsY_tlKS8"
"gov2014","VA","Cuccinelli",31.16,"YxHytvYS6MA","VA_Cuccinelli/YxHytvYS6MA"
"gov2014","VA","McAuliffe",17.066667,"-ypmoR--LdI","VA_McAuliffe/-ypmoR--LdI"
"gov2014","VA","McAuliffe",32.135,"1YWh7rfZ7xM","VA_McAuliffe/1YWh7rfZ7xM"
"gov2014","VA","McAuliffe",32.135,"8ArggKrSSwk","VA_McAuliffe/8ArggKrSSwk"
"gov2014","VA","McAuliffe",32.135,"8ehaQ4pkRb4","VA_McAuliffe/8ehaQ4pkRb4"
"gov2014","VA","McAuliffe",32.135,"9d_3c2Fd6kA","VA_McAuliffe/9d_3c2Fd6kA"
"gov2014","VA","McAuliffe",57.096667,"9nQI-sPmH2Q","VA_McAuliffe/9nQI-sPmH2Q"
"gov2014","VA","McAuliffe",62.228333,"a4uHv_yZZ40","VA_McAuliffe/a4uHv_yZZ40"
"gov2014","VA","McAuliffe",32.228333,"aVa6k3PRl5Q","VA_McAuliffe/aVa6k3PRl5Q"
"gov2014","VA","McAuliffe",30.000178,"BLDbe9DubIQ","VA_McAuliffe/BLDbe9DubIQ"
"gov2014","VA","McAuliffe",32.088333,"Cg5BtFeuV9A","VA_McAuliffe/Cg5BtFeuV9A"
"gov2014","VA","McAuliffe",32.251667,"eh4mPUhan70","VA_McAuliffe/eh4mPUhan70"
"gov2014","VA","McAuliffe",32.181667,"EmM_Y6uUCPg","VA_McAuliffe/EmM_Y6uUCPg"
"gov2014","VA","McAuliffe",60,"f6v2qjlHH6k","VA_McAuliffe/f6v2qjlHH6k"
"gov2014","VA","McAuliffe",30.091667,"fmpOG6tyFjo","VA_McAuliffe/fmpOG6tyFjo"
"gov2014","VA","McAuliffe",62.158333,"gaZX_hLkmaY","VA_McAuliffe/gaZX_hLkmaY"
"gov2014","VA","McAuliffe",32.135,"gdUlE_Fd4qc","VA_McAuliffe/gdUlE_Fd4qc"
"gov2014","VA","McAuliffe",32.088333,"gss2D-s6SvQ","VA_McAuliffe/gss2D-s6SvQ"
"gov2014","VA","McAuliffe",17.111667,"HAlJ8cLexh4","VA_McAuliffe/HAlJ8cLexh4"
"gov2014","VA","McAuliffe",32.345,"hz7gkphqchs","VA_McAuliffe/hz7gkphqchs"
"gov2014","VA","McAuliffe",32.135,"n-BrU7fw2zg","VA_McAuliffe/n-BrU7fw2zg"
"gov2014","VA","McAuliffe",60.395,"N2UXufZVeOA","VA_McAuliffe/N2UXufZVeOA"
"gov2014","VA","McAuliffe",17.111667,"OZAJTH3DbPE","VA_McAuliffe/OZAJTH3DbPE"
"gov2014","VA","McAuliffe",30.045,"pkSvup9thME","VA_McAuliffe/pkSvup9thME"
"gov2014","VA","McAuliffe",32.181667,"pSy92npgOuE","VA_McAuliffe/pSy92npgOuE"
"gov2014","VA","McAuliffe",32.135,"q-55aPMOcBE","VA_McAuliffe/q-55aPMOcBE"
"gov2014","VA","McAuliffe",17.111667,"Q2u8JILmdnA","VA_McAuliffe/Q2u8JILmdnA"
"gov2014","VA","McAuliffe",60.418311,"qGmo84i2fgI","VA_McAuliffe/qGmo84i2fgI"
"gov2014","VA","McAuliffe",32.135,"R0Vv6Tme_6Q","VA_McAuliffe/R0Vv6Tme_6Q"
"gov2014","VA","McAuliffe",32.135,"s2hKwx96t1k","VA_McAuliffe/s2hKwx96t1k"
"gov2014","VA","McAuliffe",32.135,"sO_dUlrW9Lg","VA_McAuliffe/sO_dUlrW9Lg"
"gov2014","VA","McAuliffe",32.088333,"SZckqiIJdKE","VA_McAuliffe/SZckqiIJdKE"
"gov2014","VA","McAuliffe",17.111667,"u_Ypcy1SEVQ","VA_McAuliffe/u_Ypcy1SEVQ"
"gov2014","VA","McAuliffe",32.135,"VF8cu2QxBu0","VA_McAuliffe/VF8cu2QxBu0"
"gov2014","VA","McAuliffe",58.838333,"vKD4_73Jc6A","VA_McAuliffe/vKD4_73Jc6A"
"gov2014","VA","McAuliffe",32.135,"w_2_m8d1GFM","VA_McAuliffe/w_2_m8d1GFM"
"gov2014","VA","McAuliffe",32.088333,"Wc83kXjwYt4","VA_McAuliffe/Wc83kXjwYt4"
"gov2014","VA","McAuliffe",32.135,"Wg2VlqQGPkE","VA_McAuliffe/Wg2VlqQGPkE"
"gov2014","VA","McAuliffe",32.135,"yG77LQYuyPk","VA_McAuliffe/yG77LQYuyPk"
"gov2014","VA","McAuliffe",32.228333,"yHmGOfZ1J9A","VA_McAuliffe/yHmGOfZ1J9A"
"gov2014","VT","Milne",30.093056,"dvxpHOkT71Q","VT_Milne/dvxpHOkT71Q"
"gov2014","VT","Milne",30.116278,"I8FLi-bm07c","VT_Milne/I8FLi-bm07c"
"gov2014","VT","Milne",30.091667,"o0WXvhUMdck","VT_Milne/o0WXvhUMdck"
"gov2014","VT","Milne",30.069833,"yrc3TSgsNTc","VT_Milne/yrc3TSgsNTc"
"gov2014","VT","Shumlin",30.138333,"0jfeJVCTlBI","VT_Shumlin/0jfeJVCTlBI"
"gov2014","VT","Shumlin",30.045,"aKYnJHNxZdw","VT_Shumlin/aKYnJHNxZdw"
"gov2014","VT","Shumlin",30.091667,"CINuSQJJVU8","VT_Shumlin/CINuSQJJVU8"
"gov2014","VT","Shumlin",30,"Mc7Y6B3g6wE","VT_Shumlin/Mc7Y6B3g6wE"
"gov2014","VT","Shumlin",30.045,"mHDWBFzBUFQ","VT_Shumlin/mHDWBFzBUFQ"
"gov2014","VT","Shumlin",30.000178,"s8d6WjWbu-4","VT_Shumlin/s8d6WjWbu-4"
"gov2014","WI","Burke",30.534233,"3M1lU2v2Ej8","WI_Burke/3M1lU2v2Ej8"
"gov2014","WI","Burke",60.046667,"4XQQb0zMSU8","WI_Burke/4XQQb0zMSU8"
"gov2014","WI","Burke",61.23,"AcDZDIN_ijI","WI_Burke/AcDZDIN_ijI"
"gov2014","WI","Burke",60.534411,"ariU8SImJpc","WI_Burke/ariU8SImJpc"
"gov2014","WI","Burke",30.138333,"EKcLFvZaKjQ","WI_Burke/EKcLFvZaKjQ"
"gov2014","WI","Burke",30.44,"fCKQ55HiNjI","WI_Burke/fCKQ55HiNjI"
"gov2014","WI","Burke",31.3,"ghYv2XTg1sY","WI_Burke/ghYv2XTg1sY"
"gov2014","WI","Burke",29.976956,"iAoq7ldS8i0","WI_Burke/iAoq7ldS8i0"
"gov2014","WI","Burke",31.346933,"K74nXfUDhDI","WI_Burke/K74nXfUDhDI"
"gov2014","WI","Burke",30.278811,"NylJy0Vl0Fg","WI_Burke/NylJy0Vl0Fg"
"gov2014","WI","Burke",30.416667,"QKnNBygwLEs","WI_Burke/QKnNBygwLEs"
"gov2014","WI","Burke",31.277278,"QwkY3Tj0_i4","WI_Burke/QwkY3Tj0_i4"
"gov2014","WI","Burke",31.37,"Rv6bwt-Euw4","WI_Burke/Rv6bwt-Euw4"
"gov2014","WI","Burke",30.231667,"t8qzb-r3EV8","WI_Burke/t8qzb-r3EV8"
"gov2014","WI","Burke",31.184389,"uCBq-T-gTGs","WI_Burke/uCBq-T-gTGs"
"gov2014","WI","Burke",30.951667,"uX9F0kxYG_M","WI_Burke/uX9F0kxYG_M"
"gov2014","WI","Burke",30.743211,"Vu4yQTzxwqM","WI_Burke/Vu4yQTzxwqM"
"gov2014","WI","Burke",30.44,"VuI5R7EzvFw","WI_Burke/VuI5R7EzvFw"
"gov2014","WI","Burke",15.021667,"yNcspJIpSKM","WI_Burke/yNcspJIpSKM"
"gov2014","WI","Burke",30,"yPcRP78CRjg","WI_Burke/yPcRP78CRjg"
"gov2014","WI","Burke",31.346933,"ZJ_SA7f9uNs","WI_Burke/ZJ_SA7f9uNs"
"gov2014","WI","Burke",30,"zJLsOCpfHXg","WI_Burke/zJLsOCpfHXg"
"hou2012","AK01","Young",28.42,"qi4r0fd8Fp8","AK01_Young/qi4r0fd8Fp8"
"hou2012","AL02","Roby",64.133333,"qayTOYoFAbU","AL02_Roby/qayTOYoFAbU"
"hou2012","AL02","Roby",59.86,"QTXVSEuFZJI","AL02_Roby/QTXVSEuFZJI"
"hou2012","AL04","Aderholt",63.343333,"qZW-bpYwuks","AL04_Aderholt/qZW-bpYwuks"
"hou2012","AL06","Bailey",31.578333,"gnZCTDbPuRw","AL06_Bailey/gnZCTDbPuRw"
"hou2012","AL06","Bailey",32.275,"znyk2XTKfoo","AL06_Bailey/znyk2XTKfoo"
"hou2012","AR01","Crawford",30.068333,"bqAfEUP4evU","AR01_Crawford/bqAfEUP4evU"
"hou2012","AR01","Crawford",30.045,"QEtYnTXi_yc","AR01_Crawford/QEtYnTXi_yc"
"hou2012","AR04","Cotton",30.091667,"13xYCIUzdl0","AR04_Cotton/13xYCIUzdl0"
"hou2012","AR04","Cotton",30.185,"5Cj0q0EbQTs","AR04_Cotton/5Cj0q0EbQTs"
"hou2012","AR04","Cotton",15.115,"KwN8EQ_6MUY","AR04_Cotton/KwN8EQ_6MUY"
"hou2012","AR04","Cotton",30.278333,"pRCeQ5Tl3xQ","AR04_Cotton/pRCeQ5Tl3xQ"
"hou2012","AR04","Cotton",15.138333,"VQd-oNNr2XQ","AR04_Cotton/VQd-oNNr2XQ"
"hou2012","AR04","Cotton",15.208333,"YIBCEAtnK4Y","AR04_Cotton/YIBCEAtnK4Y"
"hou2012","AZ01","Kirkpatrick",31.066667,"GokdiJLMrpw","AZ01_Kirkpatrick/GokdiJLMrpw"
"hou2012","AZ01","Kirkpatrick",31.045,"H-vApzyuhVc","AZ01_Kirkpatrick/H-vApzyuhVc"
"hou2012","AZ01","Kirkpatrick",30.998333,"IwzYREAxI0M","AZ01_Kirkpatrick/IwzYREAxI0M"
"hou2012","AZ01","Kirkpatrick",30.068333,"ssafmQCdzeg","AZ01_Kirkpatrick/ssafmQCdzeg"
"hou2012","AZ01","Kirkpatrick",31.068289,"xB8hnNNCbMk","AZ01_Kirkpatrick/xB8hnNNCbMk"
"hou2012","AZ01","Paton",30,"0SxXVygJTWY","AZ01_Paton/0SxXVygJTWY"
"hou2012","AZ01","Paton",30.068333,"h-9_m2JpKus","AZ01_Paton/h-9_m2JpKus"
"hou2012","AZ02","Barber",57.2604,"ay3BwrEK6Pc","AZ02_Barber/ay3BwrEK6Pc"
"hou2012","AZ02","Barber",63.715,"wE0cyI_UMoc","AZ02_Barber/wE0cyI_UMoc"
"hou2012","AZ02","McSally",30.091667,"1-edDFTY9iM","AZ02_McSally/1-edDFTY9iM"
"hou2012","AZ02","McSally",30.091667,"DVLqelgf-aE","AZ02_McSally/DVLqelgf-aE"
"hou2012","AZ02","McSally",30.046611,"GH0bwqRV5jg","AZ02_McSally/GH0bwqRV5jg"
"hou2012","AZ02","McSally",30.045,"x3-mcf9owZQ","AZ02_McSally/x3-mcf9owZQ"
"hou2012","AZ08","Scharer",56.795,"uf2WuKNAbOU","AZ08_Scharer/uf2WuKNAbOU"
"hou2012","AZ09","Parker",30.208333,"5uw7-N9VRI0","AZ09_Parker/5uw7-N9VRI0"
"hou2012","AZ09","Parker",30.51,"yiWLFl5mbLM","AZ09_Parker/yiWLFl5mbLM"
"hou2012","AZ09","Sinema",14.186667,"2aWTyPzhl8U","AZ09_Sinema/2aWTyPzhl8U"
"hou2012","AZ09","Sinema",30.138333,"csM6A65D4cA","AZ09_Sinema/csM6A65D4cA"
"hou2012","AZ09","Sinema",30.045,"dbysuHMUHvI","AZ09_Sinema/dbysuHMUHvI"
"hou2012","AZ09","Sinema",30.091667,"eDi3riI1KTg","AZ09_Sinema/eDi3riI1KTg"
"hou2012","AZ09","Sinema",30.138333,"vSZXNoa6X5o","AZ09_Sinema/vSZXNoa6X5o"
"hou2012","CA03","Garamendi",30.255,"-puBEpSWiO8","CA03_Garamendi/-puBEpSWiO8"
"hou2012","CA03","Garamendi",30.185,"0bJq3lTLxEE","CA03_Garamendi/0bJq3lTLxEE"
"hou2012","CA03","Garamendi",30.1395,"eysxIRQeGiY","CA03_Garamendi/eysxIRQeGiY"
"hou2012","CA03","Garamendi",30.185,"G3cJJN1br2o","CA03_Garamendi/G3cJJN1br2o"
"hou2012","CA03","Garamendi",30.161667,"qlri-HsQIBg","CA03_Garamendi/qlri-HsQIBg"
"hou2012","CA03","Garamendi",60.161667,"uSyIV1ksoKc","CA03_Garamendi/uSyIV1ksoKc"
"hou2012","CA03","Garamendi",30.091667,"zMbGfLXoNBA","CA03_Garamendi/zMbGfLXoNBA"
"hou2012","CA03","Vann",31.3,"h8xK5cO5TSk","CA03_Vann/h8xK5cO5TSk"
"hou2012","CA03","Vann",59.86,"O_CoJOIgS5g","CA03_Vann/O_CoJOIgS5g"
"hou2012","CA06","Matsui",34.155,"Gzqv96Ie86A","CA06_Matsui/Gzqv96Ie86A"
"hou2012","CA07","Bera",30.068333,"DQm5IiQdH-A","CA07_Bera/DQm5IiQdH-A"
"hou2012","CA07","Bera",30.115,"MivV2ZCklag","CA07_Bera/MivV2ZCklag"
"hou2012","CA07","Bera",32.066667,"mMnmOjgvRkg","CA07_Bera/mMnmOjgvRkg"
"hou2012","CA07","Bera",30.44,"QxFLpBDSVZo","CA07_Bera/QxFLpBDSVZo"
"hou2012","CA07","Bera",30.138333,"SxMthosRtAY","CA07_Bera/SxMthosRtAY"
"hou2012","CA09","Gill",30.416667,"4R2dZIESXoI","CA09_Gill/4R2dZIESXoI"
"hou2012","CA09","Gill",30.371667,"R-Zg0C3a0eQ","CA09_Gill/R-Zg0C3a0eQ"
"hou2012","CA09","McNerney",30.045,"0qs28HbPxtU","CA09_McNerney/0qs28HbPxtU"
"hou2012","CA09","McNerney",63.946667,"7Ukh6mDV7J8","CA09_McNerney/7Ukh6mDV7J8"
"hou2012","CA09","McNerney",57.91,"D0f6g7130O0","CA09_McNerney/D0f6g7130O0"
"hou2012","CA09","McNerney",30.000178,"Dzh0BFt4ZRI","CA09_McNerney/Dzh0BFt4ZRI"
"hou2012","CA09","McNerney",30.045,"mfK1J62rNZI","CA09_McNerney/mfK1J62rNZI"
"hou2012","CA09","McNerney",61.16,"Tbo48GOw5OQ","CA09_McNerney/Tbo48GOw5OQ"
"hou2012","CA09","McNerney",30.045,"VLL7Eck2HME","CA09_McNerney/VLL7Eck2HME"
"hou2012","CA10","Hernandez",30.741667,"2AT-rWKnD-I","CA10_Hernandez/2AT-rWKnD-I"
"hou2012","CA10","Hernandez",30.765,"BmWvNmN0DzY","CA10_Hernandez/BmWvNmN0DzY"
"hou2012","CA10","Hernandez",30.72,"kdDp7jFr_3w","CA10_Hernandez/kdDp7jFr_3w"
"hou2012","CA10","Hernandez",59.836667,"LQSD9UTgwcA","CA10_Hernandez/LQSD9UTgwcA"
"hou2012","CA10","Hernandez",30.72,"TwlM9jIdqBc","CA10_Hernandez/TwlM9jIdqBc"
"hou2012","CA17","Li",27.91,"S3BNrLiM19M","CA17_Li/S3BNrLiM19M"
"hou2012","CA21","Hernandez",29.953333,"75TGweOMGsk","CA21_Hernandez/75TGweOMGsk"
"hou2012","CA21","Hernandez",30.045,"QQcpVuUGgHg","CA21_Hernandez/QQcpVuUGgHg"
"hou2012","CA22","Lee",30.115,"6XlIvHYgWfY","CA22_Lee/6XlIvHYgWfY"
"hou2012","CA22","Lee",30.045,"buDkdIOHmyM","CA22_Lee/buDkdIOHmyM"
"hou2012","CA22","Lee",30.045,"Fb4cvCRS-oo","CA22_Lee/Fb4cvCRS-oo"
"hou2012","CA22","Lee",30.045,"mcGb236kPnM","CA22_Lee/mcGb236kPnM"
"hou2012","CA22","Lee",59.535,"RRcafUkbV2Y","CA22_Lee/RRcafUkbV2Y"
"hou2012","CA22","Lee",30.115,"Tep_GSann54","CA22_Lee/Tep_GSann54"
"hou2012","CA22","Lee",30.115,"YXC9OmW7z1Q","CA22_Lee/YXC9OmW7z1Q"
"hou2012","CA23","McCarthy",34.155,"2Ic7f8PvmD8","CA23_McCarthy/2Ic7f8PvmD8"
"hou2012","CA23","McCarthy",32.020311,"9CuX48vOto0","CA23_McCarthy/9CuX48vOto0"
"hou2012","CA24","Capps",30.068333,"1Lfrfb6a2MI","CA24_Capps/1Lfrfb6a2MI"
"hou2012","CA24","Capps",30.045,"21Xrbw2g2K0","CA24_Capps/21Xrbw2g2K0"
"hou2012","CA24","Capps",30.068333,"38_FPtAr0Q4","CA24_Capps/38_FPtAr0Q4"
"hou2012","CA24","Capps",30.023333,"A4Nik9niixw","CA24_Capps/A4Nik9niixw"
"hou2012","CA24","Capps",30.093056,"gKsZzd3vbjs","CA24_Capps/gKsZzd3vbjs"
"hou2012","CA24","Capps",30.115,"Kl24j3yqv98","CA24_Capps/Kl24j3yqv98"
"hou2012","CA24","Capps",30.068333,"lGgF8bIfl7k","CA24_Capps/lGgF8bIfl7k"
"hou2012","CA24","Capps",30.045,"MW0A-XxJKKU","CA24_Capps/MW0A-XxJKKU"
"hou2012","CA24","Capps",30.068333,"n61X8UQl56M","CA24_Capps/n61X8UQl56M"
"hou2012","CA24","Capps",30.046611,"qFHHv4SA1-Q","CA24_Capps/qFHHv4SA1-Q"
"hou2012","CA24","Capps",30.068333,"R1nuNWMIuL4","CA24_Capps/R1nuNWMIuL4"
"hou2012","CA24","Capps",30.093056,"tdxBZncIhtE","CA24_Capps/tdxBZncIhtE"
"hou2012","CA24","Maldonado",29.766667,"AWGNOkyUaWc","CA24_Maldonado/AWGNOkyUaWc"
"hou2012","CA24","Maldonado",30.116278,"fLuoY2jj00M","CA24_Maldonado/fLuoY2jj00M"
"hou2012","CA24","Maldonado",30.301667,"khhfB9h73Po","CA24_Maldonado/khhfB9h73Po"
"hou2012","CA24","Maldonado",30.161667,"Kyk9yWfJ9ZE","CA24_Maldonado/Kyk9yWfJ9ZE"
"hou2012","CA26","Brownley",15.58,"N51A3grTicM","CA26_Brownley/N51A3grTicM"
"hou2012","CA26","Brownley",30.626667,"NAI-o6_2LFA","CA26_Brownley/NAI-o6_2LFA"
"hou2012","CA26","Brownley",15.51,"RqIupHpxw9w","CA26_Brownley/RqIupHpxw9w"
"hou2012","CA26","Strickland",33.505,"-mQtV-DAYRc","CA26_Strickland/-mQtV-DAYRc"
"hou2012","CA26","Strickland",30.6039,"_53xNSpkzVQ","CA26_Strickland/_53xNSpkzVQ"
"hou2012","CA26","Strickland",30.72,"afBHDh_y2DU","CA26_Strickland/afBHDh_y2DU"
"hou2012","CA26","Strickland",31.253333,"aNvkHeHO8wE","CA26_Strickland/aNvkHeHO8wE"
"hou2012","CA26","Strickland",30.673333,"hYFXxdh_les","CA26_Strickland/hYFXxdh_les"
"hou2012","CA26","Strickland",26.935144,"m5WIN-FYYio","CA26_Strickland/m5WIN-FYYio"
